#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-24T03:22:08 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-24T03:22:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out=RAJ2000,DEJ2000,cz&-out.max=50000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
RAJ2000	DEJ2000	cz
238.26065	+12.00533	10474
260.22211	-13.70093	11134
269.12836	+15.54892	10410
295.80676	+71.99571	23278
310.38779	-41.70735	11133
314.35361	-77.65475	21487
316.47107	-26.12182	12124
317.05695	+27.23561	14575
317.52710	+12.05616	 9047
325.75894	-72.65977	13692
330.16946	+19.66795	 7423
331.50583	-22.70415	17429
333.18613	-38.17140	11038
334.41367	+49.22457	10514
334.63245	+29.24407	 6412
339.08484	-24.27789	10392
352.41385	+85.86072	11092
356.84225	+30.26780	 9588
359.96432	+73.46849	11995
002.57922	-45.44998	12431
012.20195	-13.10738	 8724
014.68233	-76.79662	11667
018.41456	+38.17245	 8682
043.58970	+51.89219	17178
044.43122	+05.86569	 8309
046.40281	+04.99440	 8603
050.90663	+09.31632	11329
055.80330	-16.66368	11067
061.30353	-74.22482	18170
064.24187	-12.15061	 8879
083.71021	-58.05172	11276
096.58231	+23.33819	 4545
097.38168	+65.06116	 6235
100.30713	-21.05078	16594
109.12766	-56.12930	18332
128.14536	-05.65520	 5931
131.86215	+19.53673	16445
138.68105	+49.78631	 8735
145.20735	+11.55287	 6711
160.72517	+28.43302	16506
161.22992	-46.75257	13801
164.12163	-48.60942	 4833
173.25226	-16.35081	 6663
180.30980	-03.67804	 5840
186.79192	+26.95744	 7670
192.30022	-41.54456	 2864
194.69479	+32.19212	15654
196.12614	-28.38986	 5317
211.64142	-33.58730	15772
218.54440	+12.69221	 9287
221.60883	+23.85272	14376
223.24060	+16.69711	13189
243.56998	+27.20982	13877
273.96805	+66.26839	14655
289.45685	-16.31108	12230
302.34457	-33.93514	25531
311.68582	-01.36884	 7593
312.06900	-55.94246	10777
312.84000	+18.97801	 8621
314.15244	-51.56124	14582
320.68906	-22.28794	16398
327.35687	-60.81762	 8446
331.31430	-01.12596	 9493
332.93011	-28.80159	17918
354.40717	+09.16599	12155
007.53378	-36.88003	 7442
016.88524	+18.92943	19566
017.25510	-72.48489	19080
021.17048	-21.56888	 8751
021.31824	-08.87368	14745
050.15018	+08.02546	14598
065.79170	-07.21482	 9309
069.43817	-29.70115	13175
075.57496	+07.63618	11317
076.00681	+08.75391	14041
094.05811	-51.93614	10529
101.61631	-21.54692	 7830
114.27396	+07.98976	 9704
119.39911	-01.55186	15933
135.03903	-07.23311	 9230
147.29510	-20.36473	 4709
163.94897	+09.72436	 9802
171.04819	+34.04695	13020
172.16080	+27.39698	 9563
172.23145	+03.40914	15365
172.46326	-12.37223	 6574
174.50534	+02.76954	14160
181.82701	+20.58376	 7334
189.21344	+45.65123	 9097
202.09253	-27.56512	12991
204.48630	-24.12563	 9115
207.38153	+28.00043	22903
221.66641	+85.13798	14492
221.66968	+10.16515	15823
231.39053	+05.91899	12631
236.53682	+08.79296	11544
247.94064	-61.75906	16090
252.71304	+39.59822	10190
254.72980	+36.52207	 9634
254.93382	+42.53956	 8240
257.35934	-21.27901	 6471
258.99869	+43.89769	 8399
259.21838	+38.67302	10772
264.98657	+35.43581	13037
266.38303	+40.49773	12739
268.03806	+13.23437	 9965
281.01001	+45.55825	27491
304.93466	-44.80225	16663
309.60236	+20.65642	 6970
310.84976	+16.98732	 5919
315.81262	+35.95647	 8007
324.33295	+19.79155	 5047
326.93100	-26.13860	 9110
001.29856	+04.11290	12156
005.48277	-15.98408	 8068
022.17229	-33.82617	 9039
029.69903	+45.98705	 6538
029.80238	-21.63512	11491
030.67461	+19.12580	20103
036.04314	+45.05389	15725
036.58150	+46.25180	 9306
038.79195	+32.65228	 9770
044.01102	-16.48768	 9551
048.02138	+32.27672	11796
049.11975	-55.57039	21526
050.82295	+07.68389	 8340
054.98836	+15.43682	 8297
058.41877	-26.58991	 9897
063.88168	-52.71165	11303
066.87962	+74.98465	18753
070.25593	+23.06610	18134
075.91160	-29.61197	18414
076.84564	+19.33142	 7510
077.20666	+17.19705	 5198
080.53773	+17.81359	 5892
084.78432	-26.34528	12152
106.85780	-49.21408	13013
113.98617	+17.78437	15731
115.07542	+28.46442	 6659
120.84048	+06.99883	10093
121.31157	+37.47256	 9862
133.36969	-20.62796	 3199
136.27051	-71.08850	11512
137.23726	+52.26339	18443
138.40717	-19.37878	13438
139.60101	+33.86748	 6607
143.30093	-18.00615	16085
149.43701	-15.02608	 9386
153.92560	+07.32801	 3752
155.68965	+19.78820	11696
158.72577	-35.53316	12877
162.19508	+26.77005	 6452
172.29056	-01.71163	13511
177.23335	+15.89024	17082
178.92091	+64.50006	12325
180.82227	-07.96301	19159
181.82182	-11.08807	14438
181.86198	+06.35413	 9249
193.97995	-30.72140	16713
195.20811	+27.40574	 6618
197.40746	+59.29409	 9640
205.70265	+29.70578	13150
208.37616	+69.29442	 9282
209.05096	+36.78221	18767
215.01541	-49.59509	27407
217.66673	-26.43245	23140
223.73915	+78.10999	20325
235.34479	-19.17167	 6956
241.45647	+18.53550	11139
247.00931	-10.13680	 8402
250.15994	+33.93111	11264
283.79504	+72.96893	16695
288.92148	-62.32995	 3655
299.55331	-55.68126	 5141
307.65195	-84.49028	14910
356.08093	+28.49776	 9121
358.11374	+50.32598	13077
002.98006	-28.73065	19925
004.27962	-34.51676	15387
013.71931	-04.61759	20668
018.55980	+16.03469	18325
022.27794	-07.64167	17016
030.25637	-05.63504	 5635
032.84086	-25.01942	 9724
046.14959	-13.50943	14456
059.68427	+16.40368	15794
067.27125	-34.57257	14008
075.76700	+23.00033	19184
122.23297	-82.67463	19892
127.37412	+26.54999	16990
134.29347	+42.75643	 8426
149.25250	+59.96884	 9293
159.65773	+11.21761	16123
177.92804	-31.26870	16262
192.34309	+09.81770	13572
207.76239	-34.93978	15045
208.03322	-30.45165	 4691
208.31918	-37.35505	10766
216.89850	+02.95446	 7097
227.30984	-31.63613	 6281
228.86412	+03.93927	23932
241.38289	+28.41613	10277
242.82156	+81.30800	 7945
266.56204	+66.85260	12392
276.67874	+34.33164	 8005
296.45142	+46.07553	 8187
304.08954	-31.69207	12019
309.29694	+23.44080	10444
315.18268	-41.07356	14956
318.64780	-43.44456	14084
324.57025	-27.55787	 8991
327.00009	-17.51732	10366
328.34036	-68.95364	 8200
334.29077	-81.24596	11768
335.75580	+30.92480	 6705
346.76984	-50.41949	14289
348.51331	+08.99250	 4538
356.46875	-23.73155	10004
001.78222	-41.47708	13564
006.29676	+42.06498	20423
011.14342	-08.34683	 5995
012.18638	-64.98723	11287
023.04767	+46.44764	12363
036.25259	+19.70251	10593
046.83091	-60.48821	20143
063.86782	-68.12747	18943
066.09141	-09.08471	17469
080.00419	-01.64760	10165
084.09518	-61.57455	14949
088.30542	-39.51972	12228
099.90259	+20.74260	 5374
103.16196	+28.22251	10720
117.66116	+07.86452	17667
143.80975	+00.40916	 7638
157.09502	+78.17800	10912
158.63347	+10.32166	 9829
161.38179	-40.49532	23582
178.90364	+01.23731	 1885
181.55615	+45.33372	22993
183.21909	-25.51790	23792
189.98259	-13.37456	 8019
201.11571	-46.47960	17341
208.00150	-13.77801	17600
213.29025	+27.37039	16560
232.34613	+07.61745	12905
243.90352	-28.84656	19924
246.57819	+43.40751	 9450
247.88879	+05.08446	11636
251.72069	+34.40994	 9290
253.59222	-16.81025	 8336
254.12248	-65.49314	17028
259.04874	+44.06574	 8921
261.16422	+45.49239	 9001
273.53360	-51.34422	23019
280.85785	-65.15070	 6124
292.67960	+62.80753	25270
317.33063	-14.08334	 8362
317.85559	+14.24167	 8836
323.72028	-46.69249	 6600
341.36685	+22.44164	 7813
345.42993	-31.44351	 9606
357.52063	-35.74733	12853
358.23865	-33.94368	17356
359.20731	-34.71358	14857
022.39054	+17.29812	13065
048.88990	-15.87932	24977
050.56858	-20.76783	10472
084.99031	-26.46578	11835
090.52465	+63.14840	12889
095.31850	+63.07862	12365
102.04697	-47.45330	12045
103.55031	+28.32825	18823
104.33378	+73.49283	12351
118.14515	-05.77682	16250
136.36981	+22.60224	10838
152.83472	-30.75199	 9039
159.50505	-27.45120	 5231
160.29918	-29.15308	 3751
162.07957	-03.58848	 6625
173.52805	+25.55973	21180
188.53423	-09.79768	 5189
189.18867	+43.64357	21664
190.86955	+29.46675	 9357
193.41267	-38.44880	 8184
204.40208	-20.01844	12905
208.85112	+25.29158	11039
218.86472	+32.14825	10288
234.13455	+41.79932	12410
239.62395	-05.14306	 9081
244.51457	-34.18231	14960
246.50053	-60.59296	 5557
255.24847	+29.41884	 9548
255.94366	-74.42854	21004
273.42328	+18.80005	 3301
293.98462	-56.01070	12126
294.46509	-49.76601	12176
297.85089	-50.41000	19806
298.83560	-05.86275	13526
308.14517	-02.42719	 8834
312.28604	-53.05079	13741
316.25726	+15.83332	 8579
332.42673	+18.70501	 7368
356.27380	-26.67994	15649
006.35524	+09.71732	11712
014.21620	+00.00588	13437
019.75813	+43.51169	15777
032.62322	+10.24950	18443
032.70252	+34.98452	13293
036.37660	+38.17157	10302
042.16392	+13.25946	 9012
043.03293	+41.57983	 4573
043.60989	+32.49021	10236
046.41367	+36.04029	17193
050.74338	+24.86877	11245
053.47675	-06.58161	12819
053.69635	+38.28208	22675
055.07487	-09.69654	 9787
055.24536	+39.40297	 6189
055.50570	-39.33230	12583
068.96682	-13.32976	10301
074.26321	-32.17127	12233
074.98477	-64.37730	17162
090.83097	+09.67187	12309
100.99647	-29.09263	12479
112.55661	+24.49166	 9601
123.19173	+39.35650	20350
143.08083	+00.31601	 3752
148.98347	+53.69365	12978
152.45723	-84.50851	12224
153.82964	+28.46002	 6278
162.95892	+77.57195	10595
162.96526	+69.85110	12016
165.68240	+05.38119	18217
169.91588	-03.30529	 7845
172.76414	+25.19832	 9585
177.22705	-33.34479	 8613
178.87764	-01.26141	 5779
182.08113	-46.31226	10192
182.47446	+00.92845	 5899
185.17003	+19.10676	13543
190.49954	-39.81705	15713
194.89131	-19.40028	 6242
198.37357	-32.99432	15874
202.65874	+40.89868	16448
203.68166	-00.89825	25580
207.86055	-38.33431	10246
214.65756	-35.14198	11651
216.97264	-45.70332	22421
222.25810	-09.54202	 7774
225.48689	+15.07342	 7783
234.36749	+13.16920	 8266
265.99097	+19.58592	25183
269.56830	+14.97811	10516
284.24884	+30.15412	24060
284.45334	+37.99915	17757
295.76227	-81.26636	16622
296.97699	+49.75209	10414
306.09076	+12.57766	 4528
306.56198	+19.39816	 5673
325.36844	-59.69574	19264
331.79654	-12.20439	12526
338.08353	-80.05536	11078
340.02420	-06.59276	21721
344.46161	+16.76292	10900
349.45325	+16.71143	11562
351.85358	-12.28516	18958
353.00412	+44.70885	 4734
010.81363	-56.32720	 8810
012.18856	+28.05520	 5075
014.34163	-12.29125	16166
015.93812	-08.96206	11535
020.47099	-37.31152	 9645
020.72118	+33.41360	 4018
027.42411	-58.63055	11274
030.99306	-02.51536	11660
033.69351	+07.45394	17698
038.37075	+40.22705	16788
044.67640	-03.01648	15557
046.21740	+76.25733	27769
046.24179	-22.31225	13766
050.85858	+39.10992	12321
063.29779	+06.55838	 8170
063.75698	-60.99615	16755
068.82238	-01.73122	 9824
070.01408	-51.14585	11065
075.40936	-34.11009	19716
080.66653	+07.54632	 8861
081.22091	+73.79542	 4650
081.86346	+07.48126	 5584
090.18025	-68.66952	11305
096.28477	-49.11475	14432
103.98843	+16.47015	 7611
111.24093	-27.53244	 7302
112.78374	-62.83449	10800
116.43918	-02.00170	15956
128.74432	+69.01254	11649
131.34854	-57.09456	17886
132.72107	+55.41898	 9140
135.34363	-01.85397	 5760
139.57111	+55.68247	14220
146.10323	+74.07046	10731
147.78400	+26.28666	15438
163.69804	-10.02024	 8552
167.77122	+57.14225	13994
170.40926	+61.08691	13893
171.37173	+57.02042	16751
197.29407	-40.90831	 2538
200.36035	-08.19120	14500
206.95805	-33.18356	10513
212.21034	-30.25859	 7148
220.55739	+08.67674	10208
226.49765	+27.32437	24496
229.33229	+20.53732	20673
238.07024	-09.28731	17547
238.68698	+45.33836	11818
239.79271	+05.22450	16102
241.53044	+17.46085	10699
244.67183	-15.70335	13225
271.04266	+10.19757	10706
282.00601	-63.18988	 4043
303.42920	-16.91287	20672
307.40652	-43.84107	 6714
311.87256	-30.17072	11851
328.75043	-75.75224	13357
343.64288	+44.10013	19496
350.45499	-16.71916	 5904
353.97937	-40.72563	15758
359.57190	-30.11146	 8981
003.04525	-19.49407	16018
004.08229	+23.58935	18356
008.56739	+01.67024	17948
018.15953	+20.42750	22137
020.07513	+21.48746	18714
022.34817	+16.57362	13135
022.56802	+20.59990	14389
023.61856	-50.56851	22600
030.70024	+26.58134	14595
037.01996	+41.20480	18902
044.97600	+44.48203	10270
045.11018	+44.63590	16358
045.77295	-22.21713	19915
049.27781	-06.50222	 4008
052.88061	-27.47970	20232
062.98154	-59.16563	14331
064.53809	-49.91286	13776
073.68541	-62.79976	 1406
073.83512	+01.60467	10235
074.73338	-62.00362	 9159
089.38688	-62.03733	11353
089.44913	-34.79328	 9878
092.25204	-33.84369	11011
109.35057	+22.51323	 9642
121.79498	-07.28968	15780
138.54869	+75.94665	11260
138.67566	-33.38585	10015
144.96230	-04.58111	 6725
150.58363	-26.23344	13964
153.16333	-03.75602	17598
156.59789	+10.91845	 9586
179.65092	+18.86321	 6834
186.18190	-04.76625	 7758
187.79097	-35.92974	 5970
188.47890	+05.86269	19890
199.81245	-37.17963	14550
212.46109	-42.58353	16298
219.95709	-00.71844	 1772
225.75104	-45.59373	12585
229.54359	-72.15096	11571
243.98920	-63.11591	14347
265.53793	+18.02383	 6380
267.99127	+72.14745	 7558
286.35809	+42.46105	 8358
289.74289	+59.85400	16578
289.89886	+39.70754	17318
297.63983	-25.91980	22631
321.88504	-49.00712	 9187
324.63611	-20.32524	19055
327.59491	+28.29556	20790
342.64026	-39.77933	16944
345.48389	-42.59343	23444
353.58539	+43.38031	14256
006.47677	+25.72369	10056
007.21305	+28.93959	 2169
021.84653	-39.83337	 5906
022.18459	+06.86644	15468
030.93535	-06.42817	15325
039.05072	-25.26325	17238
049.98168	-54.78368	13880
050.94320	+06.56181	 7072
058.63655	-27.08183	 9486
065.62258	-05.02470	10164
072.89252	+05.72060	 9207
107.74282	+49.02271	 6006
117.91045	-06.85603	16166
129.47832	+36.99834	16640
136.89510	+32.95629	14708
137.88994	+51.25431	 2177
145.77274	+22.77614	 7457
151.31511	+00.61032	18778
151.81569	+57.13217	21844
158.85185	+07.54665	20333
163.32063	+43.45104	 7745
181.17839	-46.65634	 9903
185.77713	-43.01748	14927
192.27975	-40.42927	 4359
194.34032	-15.79476	13617
194.48441	-30.67449	16339
198.35782	+43.53746	17244
203.73865	+22.58308	 9578
211.42421	+72.25489	10530
234.37114	+36.24376	22916
242.20639	-10.33761	27255
243.14192	+28.31901	 9405
243.87009	+18.90486	 2311
245.93317	+25.74016	11895
252.59767	+55.83857	 2115
286.73166	-23.89063	 6408
304.20560	-30.79624	20962
330.64117	+45.13875	 5727
345.13098	+06.88969	12231
348.93243	+25.09454	 8088
350.37567	+15.43955	12431
351.73346	+23.20613	10321
005.40339	+28.05052	28094
011.83081	+23.04881	 7585
016.91516	-11.65322	14228
018.99374	+33.64776	15729
024.66029	+00.74157	12798
025.86582	-33.47563	 8833
050.74234	-27.84888	21015
059.42926	-26.68460	21322
066.76480	-50.52324	17299
070.82417	-22.67832	22327
079.82566	-29.02339	10482
080.46619	+06.28556	 4363
080.56457	-13.56166	16613
109.84805	-35.12446	 9340
127.45258	-22.13440	 6350
128.68440	-05.65958	16402
142.16422	+55.17633	14487
145.13724	+25.49046	 9950
151.39143	+15.28387	17566
158.53853	+44.50153	15957
161.96281	+19.89360	16394
166.93204	-10.51200	 7707
170.11588	-43.98746	17132
173.80675	+51.16191	 7950
174.62085	-36.42046	15126
179.32245	+49.28325	  785
184.09219	+15.26208	10741
188.10779	+44.18357	 9226
191.76433	-29.89235	13337
192.97385	-19.02630	16884
196.17392	-16.49178	13613
206.86037	-32.96222	13464
208.17998	+68.12241	20374
214.45775	+00.51088	15616
218.03192	-36.11848	 4284
227.30569	+70.07287	 6668
246.76064	+43.47609	13860
247.63605	+39.38419	 9131
261.17838	+53.85512	24670
270.51801	+69.71384	10316
299.24622	-31.58680	 5774
305.31790	-03.75815	11612
314.93570	-18.28173	 8564
316.53088	+14.98618	 8990
341.50214	+21.12558	 7087
348.73743	-02.19925	 7065
349.22003	-58.40317	12624
353.37366	+39.37994	10519
006.38441	-33.03080	14990
009.31735	-53.26152	 8353
021.81238	-03.30261	14125
023.74271	+01.33586	 7615
033.61541	-54.73506	 6256
039.36450	+23.30003	 8240
050.31136	+40.25363	 8127
054.87976	-32.15724	11195
057.24293	-00.52113	11965
070.87453	-21.08709	 9280
081.21676	+08.56402	21208
092.63084	-32.47833	11435
093.66874	-22.65143	 6977
099.86642	+33.56676	 5029
102.74651	+15.31376	16926
106.76222	+27.11343	18677
114.81003	+59.38370	11847
115.36555	+29.66915	 7070
122.25635	+44.86856	16506
131.12508	+11.18261	 8894
135.70073	+73.31078	11134
141.11299	-06.58004	 6144
144.95024	-04.55118	 9271
155.42894	-04.60839	11919
165.90828	+28.51575	10293
166.82437	-09.37142	11994
170.79453	+24.13725	 7590
174.99422	-14.34296	15217
175.52705	+08.98020	19829
177.71153	+20.04890	 6491
183.54124	-29.96887	14513
197.88773	-00.60724	12288
198.47092	+34.12481	11176
198.69382	+54.08739	 9940
199.41461	-33.69227	14962
202.84785	-23.18072	 9116
206.70026	-33.04336	12575
208.06192	+07.92267	20597
212.99794	-06.83107	 6802
216.50169	+25.72229	22731
222.21008	+57.77084	13046
245.89626	+45.74542	 1844
249.60904	-68.04544	14496
274.30139	+64.56554	 6263
284.22546	-57.93925	10473
315.75864	-17.17539	 9961
320.26111	+01.71293	10613
336.96973	-08.47873	18112
338.14966	-37.70863	23820
344.83932	+44.96970	10098
352.75809	-29.76664	15228
353.97244	-26.82096	 8891
356.71896	-35.15218	17089
007.36844	-00.21255	17947
014.34543	-26.28129	33819
021.62820	+01.45870	 5227
064.35099	-37.28190	15138
070.24304	-08.71093	 4125
079.54478	-23.10830	10041
080.76138	-81.98235	 6944
096.87518	-39.98294	14408
106.63221	-68.01167	11376
117.72505	+09.58992	 9213
123.18804	+11.63244	15663
128.04555	-02.16239	10753
137.11334	-32.33805	11194
147.14679	+81.19282	11602
150.36058	+36.67133	12419
162.02832	-18.36133	11598
170.28708	-08.33041	 7151
176.95056	+56.01835	16393
192.63393	-06.24449	 7705
192.82457	+27.10616	 5646
198.31241	+53.20533	 8973
201.38902	-24.65240	 9953
203.25635	-33.10046	14989
206.15930	+21.09270	15314
212.38702	-21.61029	10893
219.30722	+14.66517	11342
220.74022	+21.42056	12525
237.22162	+45.95993	11570
241.30240	+17.42280	10433
241.35039	+16.17464	13969
242.11552	-30.28554	13749
259.78418	-18.93867	 9282
262.16187	-08.76668	 8952
270.04669	+48.65389	15278
278.65680	-37.00822	19670
279.83798	+14.82670	14314
291.13788	-10.08675	17276
295.04443	+00.01580	16959
323.49765	-43.15359	18810
323.70212	-40.72058	 6629
324.80716	-26.77545	 9202
326.83701	-17.54931	10373
330.81238	-55.98096	 6865
332.21158	-35.11749	 9617
338.37720	-26.23660	 8024
339.22577	-26.94610	12766
350.09341	+51.64578	13689
356.99915	-15.97725	15647
358.11270	-17.81859	10785
014.32077	-00.66946	13561
017.52361	-47.90289	16579
017.76929	-45.97878	 7807
024.09900	-46.73861	 6504
028.08789	-34.99784	20549
028.77795	+20.19413	 8994
036.43573	-05.77867	15979
038.68447	+34.49808	 7735
045.93415	-10.80443	12032
067.14841	-08.90704	11729
067.48965	-73.62309	 8163
086.02939	-48.64445	14428
107.24809	-33.62906	13248
109.97761	+55.57257	12714
115.80865	+54.96876	10289
116.98436	-62.62197	16769
127.86269	+60.99510	 6329
139.41908	+40.08709	15069
139.89516	+33.88807	 6427
153.09288	-16.52024	14836
155.65883	+27.35596	15239
158.87851	-27.38052	 4425
162.44493	-29.65079	10115
162.75839	+11.62619	 6582
173.02899	+70.81548	16070
180.43106	+59.53837	16256
181.96236	+42.57195	13607
190.69820	+33.28765	 6814
195.81142	-51.76311	27936
198.10773	+28.53762	 6367
202.20740	+46.26233	 2620
203.35205	-43.59779	19988
224.29541	-12.91530	11322
241.26773	+23.91712	15917
243.93600	+22.72594	15112
257.28107	-02.00093	 9206
263.45242	+67.54387	12370
274.42746	+14.12135	 8896
285.66675	-17.25544	13913
303.66934	-20.40137	18469
309.57846	-04.11587	 6342
311.88461	+22.49097	16411
313.26117	+66.40355	 7253
315.09958	+09.45379	 9033
317.67612	-48.91708	 7425
331.70792	+25.02319	21104
344.17505	-48.21030	 9740
351.08228	+01.44146	10379
351.78433	-49.60670	26950
358.01202	+21.03524	13233
066.76727	+20.45259	
193.20883	-10.31006	
050.36548	+40.80168	
064.93507	+35.95812	
098.56966	-09.26544	
090.27802	+33.70980	
067.56960	+23.44573	
265.41263	-04.62198	
128.17188	-51.22622	
114.24139	-40.79684	
111.19660	+14.08878	
215.05206	-68.36655	
271.18802	+17.52752	
081.85517	+16.20144	
224.88797	-51.90596	
223.88412	-52.15111	
070.74442	+22.49151	
063.58179	+20.42339	
217.97130	-54.73049	
104.35793	-38.69840	
218.69394	-52.98840	
224.51607	-51.79182	
219.37952	-53.89028	
080.52567	+15.00107	
243.47375	-39.18368	
203.15459	-57.02250	
211.08658	-15.22266	
225.01785	-52.49950	
234.98930	-34.24915	
203.04326	-57.29122	
215.27945	-71.34573	
093.25676	+32.42102	
231.31320	-33.68700	
126.12032	-50.34390	
132.27603	-52.50146	
222.68785	-52.57713	
140.24893	-39.05767	
217.51254	-52.57242	
257.91177	-24.23040	
246.10609	-25.07825	
118.69830	+63.01718	
125.53929	-49.91934	
117.77120	-38.37932	
234.76208	-34.90747	
244.22166	-36.60410	
050.48157	+21.82713	
238.32455	-04.74602	
201.36678	-56.20573	
220.25247	-52.62129	
245.38794	-35.54646	
101.05647	+16.48269	
129.00661	-54.42827	
140.52081	-57.76614	
221.61240	-52.74650	
141.58310	-58.11943	
224.36899	-51.71779	
240.21680	-41.28656	
240.40997	-40.36897	
254.37424	-22.73933	
127.25489	-51.35268	
199.64346	-69.82325	
069.99486	+21.62058	
229.08961	-50.66941	
204.91446	-55.26744	
042.10441	+47.96678	
224.74121	-52.60138	
224.03177	-52.06183	
093.49695	+32.61301	
239.44852	-40.34973	
248.24738	-27.38617	
257.39148	-22.63955	
050.28091	+12.19432	
217.24786	-54.74870	
238.73618	-60.78458	
231.31984	-33.62507	
244.48428	-38.42194	
063.57191	+23.20448	
050.36427	+30.77238	
247.34259	-26.87439	
289.76569	-02.83682	
237.35025	-61.03690	
263.40292	-16.53439	
069.95765	+27.25847	
069.96508	+37.45090	
100.25289	-12.33963	
239.94756	-59.94710	
311.51401	+59.26610	
343.03915	+37.68392	
303.07715	+09.48687	
098.25205	+22.36699	
132.19191	-32.72598	
079.29099	+12.64725	
095.67427	+26.59221	
104.79809	-39.65900	
147.95729	-41.44825	
222.87985	-66.50924	
250.69626	-61.85266	
271.09964	-43.35362	
084.90136	+12.98459	
217.58594	-53.91726	
061.15936	+61.62709	
067.90954	+58.96089	
116.69112	-10.68897	
122.62703	-50.63581	
123.95609	-50.59937	
134.64532	-57.78798	
153.30789	-76.14552	
245.34708	-82.52581	
298.14001	+57.58312	
338.74551	+52.10439	
079.92162	+28.46211	
104.70852	-20.85312	
114.54835	-32.86834	
116.25191	-36.54889	
155.35529	-49.20743	
276.89008	+02.87756	
082.96404	+15.29661	
074.27065	+25.69899	
081.72210	+50.98042	
117.81889	-38.07847	
167.53888	-45.64035	
123.01853	-18.70478	
225.88406	-51.53799	
108.83937	-25.19237	
328.05557	+44.90264	
056.18871	+30.35844	
224.10355	-52.23218	
311.13416	+30.91949	
290.57535	-05.50938	
059.24318	+46.64573	
081.77440	+50.76997	
