x,y,z,r
107729277.01062855,-1441940.9245811014,-65799564.289812095,126242857.14285715
64571533.5505739,15733166.195807332,-83583331.543391,106785714.2857143
63419743.250509314,37723948.73882401,73852554.84808943,104400000.0
80705325.57382123,51975952.950924456,111178072.47875495,146885714.28571427
98271473.14150447,72877535.46214275,93175255.88872851,153785714.28571427
110677507.39919657,90783786.1482448,-34363344.52374935,147214285.71428573
77329287.6785034,66017119.4690569,2193445.7238632757,101700000.00000001
106290495.77854915,99796070.28273395,-37785419.46966243,150614285.71428573
13919870.271963341,17984497.83122316,-11311721.768609788,25400000.0
96281667.80978386,138166077.12281832,-7503472.987230752,168571428.5714286
71785741.65920201,103386069.57573223,35222406.39309245,130699999.99999999
88377385.39706868,133697850.03391996,-17577681.632780757,161228571.42857143
89489548.54568651,142488739.5785095,-72245563.37291574,183114285.71428573
6230164.92045746,50995190.32050901,-100726478.98354551,113071428.57142855
8636575.171187507,96152258.76542538,-184239389.66360885,207999999.99999997
11978643.018869653,163598512.10700867,-79662830.09547074,182357142.85714287
-4608309.612464372,100269826.43798548,-108000562.54974283,147442857.14285713
-10300408.60860238,95041038.96769644,-40843482.28857384,103957142.85714285
-32715403.689777892,126067290.9139089,208389760.6884211,245742857.14285713
-60980452.32099454,150396205.4582849,136582707.6263972,212114285.7142857
-46174302.060587466,84517845.81112388,93498539.8625017,134228571.42857143
-120650587.27630045,102246249.29995549,138011413.63660893,209900000.0
-112035333.93688846,66861911.39821975,-31783986.770872355,134285714.28571427
-56717383.42625227,28190543.84427297,-58407918.301799886,86157142.85714285
-157851660.61010903,40734196.036825046,5018816.181576406,163099999.99999997
-65989505.12829195,8869525.415655851,96224008.40252216,117014285.71428572
-94689359.1256523,7975220.7020416735,39256827.05040933,102814285.71428572
-82457232.00253667,4445574.856581921,29956790.644105665,87842857.14285713
-146469141.56493384,6085252.314096751,-104597441.47588442,180085714.28571427
-228027845.0106042,-51771793.20602355,-111771251.7412582,259171428.5714286
-93194938.93229917,-21991075.629217397,71684540.15346576,119614285.71428572
-69083571.19291474,-17843124.804521333,-95789765.68972665,119442857.14285713
-23564301.686512403,-6347186.839295436,139379650.25517213,141500000.0
-76147506.58715872,-32239256.86730371,-60180002.153900295,102271428.57142857
-121773404.1556323,-92720635.80702762,-190356700.88710895,244257142.85714284
-78177581.98683628,-75543430.50704305,110262260.95125349,154842857.14285716
-18426761.772276916,-25822984.056743324,100946971.2582672,105814285.7142857
-41412129.32369676,-98056435.53067337,93080239.55650476,141400000.0
-7202190.147077843,-24039087.335563898,170924782.12746605,172757142.85714287
2554841.110385666,-40070539.826550014,-73538225.04845287,83785714.2857143
118516521.51877004,-104135361.90288246,-82083752.13878393,177842857.14285716
118321380.11635268,-72317109.62508406,-41532120.954731226,144757142.85714287
90132429.60729088,7187525.975033983,124290685.9078546,153700000.0
48602658.19720498,13196478.839496998,-96909208.88381043,109214285.7142857
162554288.72146407,51629247.122966714,49520541.79605198,177600000.0
168242005.23302165,70963173.2804418,-50952745.20331709,189571428.57142857
152507112.4321018,93411084.53461465,2414020.4451796645,178857142.85714284
53055716.01157188,35124443.33684052,-109712583.64193581,126828571.42857145
92204123.71600552,85366621.394199,126337200.76451449,178185714.2857143
43908150.119216986,46284935.59236468,-10764250.569313213,64700000.00000001
40045283.33343476,42651308.88465124,-35712244.377483815,68542857.14285713
162377508.2550221,185857106.93774134,-151357861.52782506,289514285.71428573
159857713.05826706,192947384.54934585,81910377.87729143,263614285.7142857
77634911.02195083,116689608.9381328,-27943672.230111472,142914285.7142857
64565958.77275744,106335655.50445074,127629890.73748653,178228571.42857143
20257526.18275839,38593689.81647544,131989240.99828947,139000000.0
46692956.57623553,129670390.25900288,-105204389.7117179,173385714.28571427
32020554.61083966,112324649.11378723,22778439.013216257,119000000.00000001
-1849927.5825505492,62799231.86750494,-148856174.79769832,161571428.57142857
-19551203.77762377,144216892.92089897,-42651227.49323421,151657142.8571428
-42371906.586728215,278358432.96194506,137071515.83616808,313157142.8571428
-23290646.284930043,121545499.03819649,-200797331.34559476,235871428.57142857
-5814363.164127738,28973280.877478667,-159194780.36216423,161914285.7142857
-16903911.111267857,35141765.967294104,88660138.7112115,96857142.85714287
-84734710.48731664,124606089.87405756,-1959899.2139705513,150700000.0
-47957995.449191056,65635400.34509525,148572765.77747732,169357142.85714287
-60558156.83107424,73228853.9457989,50842161.709888,107771428.57142858
-123817709.78800471,73563151.354618,165530257.9021165,219414285.7142857
-16010669.91555557,3526698.572732243,-43254411.46678954,46257142.85714286
-98025444.1777526,18727139.861414038,140962871.05532885,172714285.71428573
-24049687.69301224,995723.7282295959,41907897.49500858,48328571.428571425
-166534629.00565624,2875326.89060526,-47133425.90158915,173099999.99999997
-211124863.47252753,-7905354.356059815,-28280115.75704967,213157142.8571428
-103812146.45353805,-8919443.167407734,56562159.65414979,118557142.85714285
-68553305.86164144,-10951145.243527286,-14186309.145544505,70857142.85714287
-194407437.47908482,-54078091.06584153,10951905.672421578,202085714.28571427
-82615171.39523754,-23363129.689833898,46777664.23550332,97771428.57142857
-172249407.40870366,-58556705.04922917,-88533071.5464822,202328571.42857143
-166346428.9445972,-62126817.559592694,-90402063.5654352,199257142.85714284
-62317494.31924715,-35030265.46295623,-36697149.91015899,80357142.85714287
-51467660.79759711,-28966934.882691536,-189390834.5411109,198385714.28571427
-63721491.34953376,-67098067.942288466,20928659.24484907,94871428.57142855
-79851090.09367864,-143268142.6503788,60647005.226756044,174871428.57142857
-38199311.472371854,-97028778.91322419,-61546558.5530744,121085714.2857143
-8349739.936319734,-35115764.647676624,-256198435.96258393,258728571.42857146
6827408.679879591,-93381954.0152898,-110791569.39443433,145057142.85714287
65969117.50642947,-85082651.63410988,-84468843.23436666,136842857.14285713
53229910.955057554,-65057382.69008664,147829446.91084707,170057142.85714287
128125442.80014066,-83905169.29999775,122081177.41965735,195857142.85714284
53229783.715464555,-32510079.037846666,-165081343.55098593,176471428.57142857
230666196.80831298,-97661222.7813669,2375124.172932251,250500000.0
172497760.8512906,-23745662.784440205,29379933.458306514,176585714.28571427
158110596.38016254,47671822.7711432,-126625615.9944979,208100000.0
148552177.82981834,120577917.86501205,47995797.665209286,197257142.8571429
91708115.23171592,85451267.02400869,1454589.269862311,125357142.85714284
22949825.4902341,24335886.461174034,-115198898.70378807,119957142.85714285
76067708.64952223,184504187.90088776,-42626943.43990636,204071428.57142857
45612713.04402464,134811652.8148117,-40507312.27286648,147971428.57142857
-48465602.46088595,189061308.81461364,-128981267.22734557,233942857.14285713
-13135921.413598863,25635100.07792115,62731434.59287464,69028571.42857142
-39590773.40305982,57906593.66048997,147371300.23587012,163214285.71428573
-153896988.11058828,71181591.42337608,-13524351.848610405,170100000.00000003
-76760118.3031151,25295605.221789565,40371381.3398779,90342857.14285715
-141472414.43900815,-8994397.450372139,-59029254.52477979,153557142.85714284
-36571689.41341192,-6608954.249375093,-27733421.082399905,46371428.571428575
-55399139.403624,-13102407.201033372,-11102354.654583119,57999999.99999999
-116768418.41847292,-29502480.695303645,-83408573.25761944,146500000.0
-201720146.11529133,-75622988.01346968,-74572907.81535937,227971428.57142854
-91994982.05044143,-40721796.258743085,-45531615.112529024,110428571.42857145
-84105944.39000823,-52518922.93571558,-50016415.62056448,111057142.85714285
-60213118.94449947,-43105148.31127878,137514740.45707607,156185714.2857143
-98765099.04430515,-85944993.13007914,42571535.226453915,137671428.5714286
-95431910.71644333,-146350990.41652825,-104337855.16824687,203500000.00000003
-92263806.16278896,-154210079.48311877,28639872.110259615,181971428.57142857
-41548211.047115356,-223568643.6606136,-51830244.65647631,233228571.42857146
-2924464.4158185413,-125720802.94801192,190183404.14975163,228000000.0
2885607.949219005,-41341706.19065081,10167960.087246578,42671428.57142858
9534274.810521914,-92962593.73911768,192819342.57530808,214271428.57142854
26312767.82644645,-55466493.78638098,-45163299.96020728,76214285.7142857
125035593.82464093,-140740956.65239385,78649484.14752692,204028571.42857143
60150354.71449146,-61311849.35334224,-57467713.3618774,103342857.14285715
18452822.036746804,-3789196.4954508743,-266692664.28894082,267357142.8571428
85855270.27592607,-17397740.84126677,47814549.87206091,99799999.99999999
123412463.69149354,-15570881.495283682,-89646875.41338041,153328571.42857143
62259442.593649805,7070001.662039643,-3745547.933846379,62771428.571428575
156463130.2416322,24889893.84492493,-21416249.27123792,159871428.5714286
189698695.2246682,75260570.61084633,29373462.800603867,206185714.28571427
49166362.17683596,34061608.42177643,39926684.70852146,71914285.71428572
75106594.93077058,66460153.8263382,53387763.295084365,113614285.71428572
78793165.67742285,71317633.51825343,27020754.457974084,109657142.85714287
64100240.81339019,58127910.83096949,18425492.76306162,88471428.57142858
59984369.533805825,60395267.811253466,32337135.045407508,91057142.85714287
94866735.73266308,99156198.89645332,54079577.215766504,147500000.0
88555101.01448388,101383347.90752603,13039986.94552083,135242857.14285713
44245542.30663104,99992520.32221869,18424698.05060227,110885714.28571428
18681353.451001033,59138274.735534854,-3692002.478096805,62128571.42857142
-54290036.300201945,149910638.29963475,231422666.22416764,281028571.4285714
-44522146.371653676,97568053.82426532,-138973191.83671308,175542857.1428571
-89859130.75276533,57007156.52761484,2940066.376728637,106457142.85714287
-91291906.17320268,57763407.59244859,63617385.301603116,125371428.57142857
-54717499.53574784,25897215.311002687,94230194.1189288,112000000.00000001
-130906292.39218725,19886062.905021586,-132797033.91382478,187528571.42857146
-32470112.978416003,4180186.314497892,177651511.7928347,180642857.14285716
-83093888.34487791,-1787041.6559793614,-4646016.267177526,83242857.14285713
-198515873.31727555,-27244087.191502407,-134006544.15598592,241057142.8571429
-119110189.4624985,-22343177.410153575,-57045895.286321506,133942857.14285716
-125098577.6135853,-69166074.63071156,67274704.88678461,157985714.28571427
-132841198.76796594,-98736283.87786116,-94426621.5098143,190557142.85714287
-84229606.39731565,-155626928.58455345,6706915.056359461,177085714.2857143
-39068166.17298251,-116818608.88181442,49704329.776720576,132828571.4285714
-17270998.998394635,-91700399.91789293,80748431.8640056,123400000.0
21793803.213292174,-229665283.79744336,65391714.576468304,239785714.28571427
28067186.462370876,-84347466.62550923,-141644389.29935038,167228571.4285714
10054546.094417367,-28061549.62483112,102347523.34809268,106600000.0
64403934.85866683,-132266223.8617404,-83411155.32546978,169114285.71428573
110253347.27265087,-87756824.98418012,-59119751.37159808,152814285.7142857
94117507.65811206,-68139101.61928739,-222260202.426664,250800000.00000003
107178110.72767493,-20632189.54673408,49733834.70984037,119942857.14285713
153130952.64738777,-12652755.17520678,72202195.85970664,169771428.57142857
192660021.53986678,-12939909.182161214,-85204415.388147,211057142.85714287
41933914.44848052,-1958739.0043267803,61477224.56432366,74442857.14285713
82823614.30259316,-2192868.7450905545,44882779.70437526,94228571.42857143
106873189.17818473,-243010.27406082905,2954127.737007251,106914285.71428572
124891105.72405872,15507955.02183013,128612390.0671999,179942857.14285713
227192236.25007758,127342497.10814886,229144465.8244009,346900000.0
49853187.66922169,35994578.18345453,82774428.04985057,103114285.71428572
116851884.5984728,89047097.81634846,69243423.08373044,162414285.7142857
114579571.56807745,127923991.67141226,-202009180.05874348,265142857.1428572
102063987.15441847,119432461.31884788,2866647.632388527,157128571.42857143
36815650.88922395,50442961.50600573,49289496.48452748,79557142.85714287
48175280.204061635,129263343.4954535,21031865.947375655,139542857.14285713
21489495.0193984,60605049.6052316,-8244588.505683939,64828571.42857142
22432049.61137642,87530866.3884481,246838060.53876862,262857142.85714287
36549817.5661112,147050582.47892487,-71087496.30232956,167371428.57142857
-42087620.48942351,121784817.69019336,-1119663.7936239275,128857142.85714287
-54420248.481167845,152091476.5151221,11889617.32636524,161971428.57142857
-28133513.50905732,51407275.021709494,85415441.79221721,103585714.2857143
-64841666.48246722,53862188.98420772,-68335738.01231398,108514285.71428572
-210373490.08739385,25628074.156257167,-20757092.56263608,212942857.14285713
-50795741.405846074,-296652.8496551746,-46824572.29366386,69085714.28571428
-84576344.1139026,-21676261.141869195,46789948.3891213,99057142.85714287
-94613666.26754797,-28023024.728171445,55326647.413039,113128571.42857143
-29959222.53596585,-18845786.56217901,-50991602.826261766,62071428.57142856
-37388970.52723068,-33720946.318839684,-39091105.113702044,63742857.14285714
-142973237.92986807,-195133196.34718353,-78191146.87605685,254228571.42857143
